id,lang,authors,title,subtitle,statement,place,publisher,year,editors,subjects,subject_types,parentId,parentTitle
BV021790083,eng,,Wellcome History,,the Wellcome Trust Centre for the History of Medicine at University College London,London,Wellcome Trust,1996-,,,,,
BV021790086,por,,Sociedade e estado,,Departamento de Sociologia da Universidade de Brasília,Brasília,Ed. Univ. de Brasília,2000-,,,,,
BV021790087,por,,Prisma.com,,"CETAC.COM Centro de Estudos em Tecnologias, Artes e Ciências da Comunicação",Porto,Univ.,2005-,,,,,
BV021790090,spa,,Palabra Clave,,Facultad de Comunicación Social y Periodismo de la Universidad de La Sabana,Bogotá,Univ. de La Sabana,2001-,,,,,
BV021790091,ger,,Zeitschrift für Germanistik,,"hrsg. von der Philosophischen Fakultät II, Germanistische Institute der Humboldt-Universität zu Berlin","Bern ; Berlin ; Frankfurt, M. ; Wien",Lang,1980-,,,,,
BV021790096,eng,,IRB,,"publ. by the Hastings Center, Institute of Society Ethics and the Life Sciences","Hastings-on-Hudson, New York",Center,1979-2018,,Ethik,s,,
BV021790124,eng,,Acta cytologica,,,Basel,Karger,1996-,,,,,
BV021790136,ita,"García y García, Laurentino",Danni di guerra a Pompei,,Laurentino García y García,Roma,<<L'>> Erma di Bretschneider,2006,,Pompeji|Archäologische Stätte,g|s,BV013870860,Studi della Soprintendenza archeologica di Pompei
BV021790144,ita,,San Michele a Pescia,,a cura di Galileo Magnani ...,Firenze,Ed. Polistampa,2006,"Magnani, Galileo",San Michele|San Michele Kloster,g|b,BV021790138,Quaderni di Valchiusa
BV021790167,ita,,San Salvatore e Santa Giulia,,"a cura di Gianpietro Belotti. Contrib. di Ida Gianfranceschi, Gianpietro Belotti, Renata Stradiotti",Brescia,Fintena,2004,"Belotti, Gianpietro|Gianfranceschi, Ida|Stradiotti, Renata",Kloster Santa Giulia Brescia|Architektur,b|s,BV021779845,Memoria del territorio
BV021790198,fre,"Bottineau, Yves",Peindre en France au XVe siècle,,Yves Bottineau-Fuchs,Arles,Actes Sud,2006,,"Frankreich|Malerei|Fouquet, Jean",g|s|p,,
BV021790207,ger,"Friedrichs, Cornelia",Francesco Guardi - venezianische Feste und Zeremonien,,Cornelia Friedrichs,Berlin,Reimer,2006,"Guardi, Francesco","Venedig|Fest|Guardi, Francesco",g|s|p,,
BV021790290,ger,"Löhberg, Bernd",Das Itinerarium provinciarum Antonini Augusti,,Bernd Löhberg,Berlin,Frank & Timme,2006,,,,,
BV021790294,ger,"Löhberg, Bernd",Das Itinerarium provinciarum Antonini Augusti,,Bernd Löhberg,Berlin,Frank & Timme,2006,,,,,
BV021790539,ita,"Tangari, Nicola",Documentazione musicale e informatica,,Nicola Tangari ; presentazione di Giovanni Carli Ballola,Galatina (Lecce),Congedo,2005,,Kunst,s,BV013073297,Saggi e testi
BV021790567,eng,,The arts in Latin America 1492 - 1820,,"Philadelphia Museum of Art ; Antiguo Colegio de San Ildefonso, Mexico City ... Organized by Joseph J. Rishel with Suzanne Stratton-Pruitt",New Haven [u.a.],Yale Univ. Press,2006,"Rishel, Joseph J.|Stratton-Pruitt, Suzanne L.",Lateinamerika|Kunst,g|s,,
BV021790625,eng,,Canaletto in England,,Charles Beddington with essays by Brian Allen and Francis Russell,New Haven [u.a.],Yale University Press,2006,"Beddington, Charles|Canal, Antonio","Canal, Antonio|England",p|g,,
BV021790823,ita,,Sei colori siciliani,,Vanessa Ambrosecchio ... ; con un testo di Davide Lacagnina,Palermo,Kalós,2005,"Ambrosecchio, Vanessa",Sizilien|Kurzgeschichte,g|s,,
BV021790950,ita,"Barbensi, Gustavo",Il pensiero scientifico in Toscana,,Gustavo Barbensi,Firenze,Olschki,1969,,,,BV012252586,Biblioteca della Rivista di storia delle scienze mediche e naturali; 17
BV021791521,eng,"Parr, Martin",The Photobook,,Martin Parr and Gerry Badger,London [u.a.],Phaidon Press,2006,"Badger, Gerry",,,,
BV021791721,eng,"Presler, Gerd",Asger Jorn,,Gerd Presler,Silkeborg,Kunstmuseum,2006,"Jorn, Asger","Jorn, Asger|Skizzenbuch",p|s,,
BV021791989,ita,,"Pompei, Oplontis, Ercolano, Stabiae",,Fabrizio Pesando ; Maria Paola Guidobaldi,Roma [u.a.],GLF Ed. Laterza,2006,"Pesando, Fabrizio|Guidobaldi, Maria Paola",Kampanien|Kunst,g|s,BV000008538,Guide archeologiche Laterza
BV021792070,ita,,Con Boccioni a Dosso Casina,,a cura di Dario Bellini,Rovereto (Trento),Nicolodi,2006,"Bellini, Dario","Italien|Futurismus|Boccioni, Umberto",g|s|p,,
BV021792413,rus,,Ėlektronnye biblioteki,,,Moskva,"IRIO, Institut Razvitija Informacionnogo Obščestva",1998-,,,,,
BV021792609,ita,"Belotti, Gianpietro",Le fonti dello sviluppo,,Gianpietro Belotti,Brescia,Fintena,2004,,Italien|Wasserstraße,g|s,BV021779845,Memoria del territorio
BV021792672,ita,"Belotti, Gianpietro",Nel segno del leone,,Gianpietro Belotti,Brescia,Fintena,2003,,Venetien|Kunst,g|s,BV021779845,Memoria del territorio
BV021792670,eng,"Kemp, Martin",Leonardo da Vinci,,Martin Kemp,New York [u.a.],Oxford Univ. Press,2006,Leonardo,Leonardo (da Vinci)|Italien|Kunst,p|g|s,,
BV021793026,eng,,Computational and mathematical methods in medicine,,,"New York, NY [u.a.]",Hindawi,2006-,,,,,
BV021793036,ger,,Wissensspeicher der Frühen Neuzeit,,herausgegeben von Frank Grunert und Anette Syndikus,Berlin ; Boston,De Gruyter,[2015],"Grunert, Frank|Syndikus, Anette",Neuzeit,s,,
BV021793079,eng,"Ellenblum, Ronnie",Crusader castles and modern histories,,Ronnie Ellenblum,Cambridge [u.a.],Cambridge Univ. Press,2007,,Kreuzfahrerburg|Kreuzfahrerstaaten,s|g,,
BV021793179,eng,,The agricultural history review,,publ. by the British Agricultural History Society,Exeter,Soc.,1953-,,,,,
BV021793183,ger,,Endzeiten,,herausgegeben von Wolfram Brandes und Felicitas Schmieder,Berlin ; New York,Walter de Gruyter,[2008],"Brandes, Wolfram|Schmieder, Felicitas",Eschatologie,s,BV019543772,Millennium-Studien
BV021793224,eng,,Acta Scientiarum,,Universidade Estadual de Maringá,Maringá,Universidade Estadual de Maringá,1998-,,,,,
BV021793232,eng,,Biomarker insights,,,"Thousand Oaks, CA",Sage Publications,2006-,,,,,
BV021793294,eng,,Limina,,,"Nedlands, WA",Univ. of Western Australia,1995-,,,,,
BV021793406,eng,,The Murrelet,,Pacific Northwest Bird and Mammal Society,"Tacoma, Wash.",Soc.,1920-1988,,,,,
BV021793444,ita,,Il foro italiano,,,Roma,Soc. Éd. Il Foro Italiano,1876-,,,,,
BV021793467,eng,,The Florida buggist,,,"Gainesville, Fla.",,1917-1920,,,,,
BV021793509,eng,,Computational statistics,,,Berlin ; Heidelberg,Springer,1999-,,,,,
BV021793593,ita,,L'oro di Napoli,,"un film di Vittorio De Sica ; Silvana Mangano, Sophia Loren e Eduardo De Filippo, Paolo Stoppa, Erno Crisa e con la eccezionale partezipazione di Totò",[Roma],Filmauro,2006,"De Sica, Vittorio|Mangano, Silvana|Loren, Sophia|De Filippo, Eduardo|Stoppa, Paolo|Crisa, Erno|Totò",Neapel,g,,
BV021793699,ger,,Forschung aktuell Berlin,,,Berlin,"TU, Presse- und Informationsreferat",2000-2008,,,,,
BV021793920,fre,,L' architecture religieuse au XIXe siècle,,Bruno Foucart ... (dir.),Paris,PUPS,2006,"Foucart, Bruno",Frankreich|Kirchenbau,g|s,,
BV021793925,fre,"Beaussant, Philippe",Passages,,Philippe Beaussant,[Paris],Fayard,2006,,Italien|Künste|Tintoretto,g|s|p,,
BV021793950,ita,"Puntoni, Gabriella",La comunità ebraica di Livorno e la città,,Gabriella Puntoni,Livorno,Belforte,2006,,Livorno|Juden,g|s,BV021538699,Collana di studi ebraici
BV021794160,eng,,A companion to Jean Gerson,,ed. by Brian Patrick McGuire,Leiden [u.a.],Brill,2006,"McGuire, Brian Patrick","Gerson, Jean",p,BV021794159,Brill's companions to the Christian tradition
BV021794164,fre,"Vauday, Patrick",La décolonisation du tableau,,Patrick Vauday,Paris,Éd. du Seuil,2006,,"Delacroix, Eugène|Orient|Frankreich",p|s|g,,
BV021794329,bul,,Bălgarski ezik i literatura,,,Sofija,"Az-buki, Nacionalno izdatelstvo za obrazovanie i nauka",[1999?]-,,,,,
BV021794961,eng,"Green, Jonathon",Encyclopedia of censorship,,Jonathon Green ; Nicholas J. Karolides,"New York, NY",Facts On File,2005,"Karolides, Nicholas J.",Zensur,s,,
BV021795075,ita,,Ruzante sulle scene del '900,,a cura di Simona Brunetti ... Progetto e coordinamento di Cristina Grazioli,Padova,Esedra Ed.,2006,"Brunetti, Simona",Italien|Drama|Ruzzante,g|s|p,,
BV021795087,eng,,Trusts & trustees,,,Oxford,Oxford University Press,1994-,,,,,
BV021795110,und,,Estudios de lingüística aplicada,,Centro de Enseñanza de Lenguas Extranjeras ; Universidad Nacional Autónoma de México,México,Centro,2003-,,,,,
BV021795217,eng,"Adams, Geoff W.",The suburban villas of Campania and their social function,,Geoff W. Adams,Oxford,Archaeopress,2006,,Kampanien|Römerzeit,g|s,BV023549802,British archaeological reports
BV021795378,ita,"Brilli, Attilio",Arezzo,,Attilio Brilli ; con una nota introduttiva di Paolo Zermani ; schede di Andrea Andanti ... [et al.],Città di Castello (Perugia),Edimond,2005,,Arezzo,s,,
BV021795564,eng,"Newman, William Royall",Promethean ambitions,,William R. Newman,Chicago [u.a.],Univ. of Chicago Press,2004,,Alchemie,s,,
BV021795626,eng,"James, M. R.",The wanderings and homes of manuscripts,,,London,Society for promoting Chirstian knowledge,1919,,,,BV006178247,Helps for students of history
BV021795740,ita,"Rovi, Alberto",Biagio Magistretti (1779 - 1846),,Alberto Rovi,Como,Nodolibri,2006,,"Magistretti, Biagio|Dom Como",p|g,BV007935665,Storie d'arte
BV021795756,ita,,Restaurare Leon Battista Alberti,,a cura di Simonetta Bracciali ; presentazione di Antonio Paolucci,Firenze,Libreria Ed. Fiorentina,2006,"Bracciali, Simonetta","Palazzo Rucellai|Restaurierung|Alberti, Leon Battista",g|s|p,,
BV021796063,ita,"Sturm, Saverio",L'architettura dei Carmelitani scalzi in età barocca,,Saverio Sturm,Roma,Gangemi,ca. 2006,,Karmelitenkloster|Karmeliten,s|b,BV000020864,"Roma: storia, cultura, immagine"
BV021796128,ita,"Ricci, Cecilia",Qui non riposa,,Cecilia Ricci,Roma,Ed. Quasar,2006,,Antike|Griechenland,s|g,BV012952445,Libitina
BV021797318,ger,"Stoichiţă, Victor I.",Goya,,Victor I. Stoichita und Anna Maria Coderch,Paderborn ; München,Fink,2006,"Coderch, Anna Maria","Goya y Lucientes, Francisco José de|Malerei|Spanien",p|s|g,,Goya
BV021797635,eng,,Urban morphology,,International Seminar on Urban Form,Belfast,ISUF,1997-,,,,,
BV021797639,eng,,ACM transactions on knowledge discovery from data,,Association for Computing Machinery,"New York, NY",ACM Press,2007-,,,,,
BV021797847,eng,,The Edgar Allan Poe review,,,"University Park, Pa.",Penn State Univ. Press,2000-,,,,,
BV021797898,eng,,Health and history,,,Melbourne,,1998-,,,,,
BV021797907,ger,,Art sales catalogues online,,,Leiden,IDC,2006,,Kunst,s,,
BV021798009,ita,,Hagiographies,,sous la dir. de Guy Philippart,Turnhout,Brepols,(2006),"Philippart, Guy|Goullet, Monique",,,,
BV021798081,eng,,Clothing and textiles research journal,,International Textile and Apparel Association,"Thousand Oaks, Calif.",Sage,1982-,,,,,
BV021798156,eng,,The Pennsylvania magazine of history and biography,,Historical Society of Pennsylvania,"Philadelphia, Pa.",Society,1877-,,,,,
BV021798162,eng,,Poe Studies Association newsletter,,,"Pennsylvania, Pa.",Penn State Berks-Lehigh Valley College,1973-2000,,,,,
BV021798196,ger,,MP materials testing,,"Ed.: BAM, Bundesanstalt für Materialforschung und -prüfung",München,Hanser,2004-2010,,,,,
BV021798265,spa,,Revista MVZ Córdoba,,,Montería,,[2000?]-,,,,,
BV021798286,ita,,Italian culture,,publ. by the American Association for Italian Studies,London,"Routledge, Taylor and Francis Group",1978-,,,,,
BV021798424,ita,"Mancini, Giorgio",Iconografia nivea,,Giorgio Mancini,Napoli,<<Il>> Quartiere Ed.,2000,,Italien|Maria Schnee,g|s,BV021798420,N. B.
BV021798581,eng,,Journal of Zhejiang University,,,Hangzhou,Zhejiang University Press,2005-,,,,,
BV021798731,tur,,Tekirdag Ziraat Fakültesi Dergisi,,,Tekirdag,Tekirdag Agricultural Faculty,2005-,,,,,
BV021798732,ita,"Bassi, Elena",Antonio Canova,,di Elena Bassi,Milano,Martello,1957,"Canova, Antonio","Canova, Antonio",p,,
BV021798746,eng,"Fejfer, Jane",Roman portraits in context,,Jane Fejfer,Berlin [u.a.],de Gruyter,2008,,Römisches Reich|Bildnisstatue,g|s,BV023485936,Image & context
BV021798755,eng,,The Southeastern librarian,,"Southeastern Library Association, SELA","Tucker, Ga.",,2000-,,,,,
BV021798783,und,,Working papers,,"Lund University, Dept. of Linguistics",Lund,Univ.,1995-,,,,,
BV021798818,ger,,El Greco kommentiert den Wettstreit der Künste,,Kurt Zeitler ; Karin Hellwig,München [u.a.],Deutscher Kunstverlag,2006,"Zeitler, Kurt|Hellwig, Karin",El Greco|El Greco|Zeichnung,u|p|s,BV021798812,Studio-Reihe der Staatlichen Graphischen Sammlung München
BV021798839,ger,,Wappen als Zeichen,,hrsg. von Wolfgang Achnitz,Berlin,Akad.-Verl.,2006,"Achnitz, Wolfgang",Europa|Wappen,g|s,BV011748605,Das Mittelalter
BV021799006,ita,,Il mito di Venezia,,a cura di Peter Schreiner,Roma,Ed. di Storia e Letteratura,2006,"Schreiner, Peter",Venedig,g,BV019344254,Venetiana
BV021799138,eng,"Azzopardi, Emmanuel",Coinage of the crusaders and the world of Islam,,Emmanuel Azzopardi ; main photography and design: Daniel Cilia,Sta Venera (Malta),Midsea Books,2006,,Islam|Byzantinisches Reich|Malteser,s|g|b,,
BV021799431,ger,"Berwinkel, Holger",Verwüsten und Belagern,,von Holger Berwinkel,Tübingen,Niemeyer,2007,,"Friedrich I. (Heiliges Römisches Reich, Kaiser)|Italienzug|Mailand",p|s|g,BV000000971,Bibliothek des Deutschen Historischen Instituts in Rom
BV021799441,eng,,The Hastings Center studies,,Hastings Center,Garrison NY,,1973-1974,,Bioethik,s,,
BV021799598,ita,"Nisticò, Giuseppe",Da Pitagora a Colombo,,Giuseppe Nisticò ; Nicola Gerardo Marchese,Milano,Spirali,2006,"Marchese, Nicola Gerardo",Erde|Gestalt|Pythagoras,g|s|p,BV000006035,L' alingua
BV021799629,spa,,Per abbat,,,Badajoz,ETC Libros,2006-,,,,,
BV021799731,ger,"Richard, Marc",Kapitalschutz der Aktiengesellschaft,,Marc Richard,Frankfurt am Main [u.a.],Lang,2006,,Deutschland|Aktiengesellschaft,g|s,BV000003767,Bochumer Beiträge zur Unternehmensführung
BV021799831,ita,,L' Eroica,,,Milano,,1911-,,,,,
BV021800145,ita,"Tommasi, Giugurta",Dell'historie di Siena,,"Giugurta Tommasi. Introd., trascrizione e indice dei nomi a cura di Mario De Gregorio",Siena,Accad. Senese degli Intronati,2006,"De Gregorio, Mario",,,,
BV021800204,ita,"Cengarle, Federica",Immagine di potere e prassi di governo,,Federica Cengarle,Roma,Viella,2006,,"Philipp Maria (Mailand, Herzog)|Feudalismus",p|s,BV010489791,I libri di Viella
BV021800232,eng,"Griffiths, Antony",Prints and printmaking,,Antony Griffiths,London,British Museum Press,1996,,Druckgrafik,s,,
BV021800276,ger,,James Simon,,,München [u.a.],Prestel,2006,"Schultz, Bernd|Matthes, Olaf|Butz, Herbert","Simon, James|Staatliche Museen zu Berlin|Mäzenatentum|Berlin",p|b|s|g,,
BV021800766,ita,,Ritrovamenti e contesti,,"Regione Lazio, Assessorato Cultura, Spettacolo e Sport ... A cura di Lorenza de Maria e Angela Toro",Roma,Gangemi,2006,"De Maria, Lorenza|Fei, Francesca|Toro, Angela",,,,
BV021801123,eng,,CIMeC on-line,,,Bucharest,Inst.,2005-,,,,,
BV021801764,ita,,Ravenna tra Oriente e Occidente,,a cura di Andrea Augenti ...,Ravenna,Longo,2006,"Augenti, Andrea",Ravenna,g,BV021801757,I quaderni di Flaminia
BV021802068,fin,,Niin & näin,,,Tampere,,1994-,,,,,
BV021802113,ger,,Europäische Stickereien,,"bearb. von Uta-Christiane Bergemann. [Hrsg.: Stadt Krefeld, Dt. Textilmuseum]",Krefeld,,2006,"Bergemann, Uta-Christiane",Deutsches Textilmuseum|Europa|Stickerei,b|g|s,BV006664389,Kataloge des Deutschen Textilmuseums Krefeld
BV021802183,fre,,Bulletin du Comité de l'Union Libérale Républicaine,,,Paris,,1896-1903,,,,,
BV021802447,spa,,Revista de economía aplicada,,"red. y administracíon: Departamento de Estructura Económica y Economía Pública, Facultad de Ciencias Económicas",Zaragoza,,1993-[2018],,,,,
BV021802754,ita,"Gagliardi, Isabella",Li trofei della croce,,Isabella Gagliardi,Roma,Ed. di Storia e Letteratura,2005,,Lucca|Jesuaten,g|s,BV017984631,Centro Alti Studi in Scienze Religiose
BV021802777,ita,,Scrinium Cardinalis,,testi di Simonetta Castronovo,Torino,Palazzo Madama,2004,"Castronovo, Simonetta",Guala (Bicherius)|Truhe|Museo Civico d'Arte Antica|Limoges,p|s|b|g,,
BV021802847,eng,"Nauert, Charles Garfield",Humanism and the culture of Renaissance Europe,,"Charles G. Nauert, Jr",Cambridge,Cambridge Univ. Press,2006,,Europa|Humanismus,g|s,BV008939056,New approaches to European history
BV021803223,fre,"Stein, Gertrude",Correspondance,,,[Paris],Gallimard,2005,"Picasso, Pablo|Madeline, Laurence","Stein, Gertrude",p,,
BV021803511,eng,"Ramseyer, Valerie",The transformation of a religious landscape,,Valerie Ramseyer,"Ithaca, N.Y. [u.a.]",Cornell Univ. Press,2006,,Fürstentum Salerno|Kunst,g|s,,
BV021803156,ger,"Fülbier, Rolf Uwe",Konzernbesteuerung nach IFRS,,Rolf Uwe Fülbier,Frankfurt am Main [u.a.],Lang,2006,,Europäische Union|Konzern|Deutschland,b|s|g,BV000003767,Bochumer Beiträge zur Unternehmensführung
BV021803786,ita,"Baiardi, Ottavio Antonio",Le Pitture Antiche D'Ercolano E Contorni Incise Con Qualche Spiegazione,,,Napoli,Nella Regia Stamperia,MDCCLX.,,,,BV001576545,Le Antichità Di Ercolano Esposte
BV021803804,ita,"Baiardi, Ottavio Antonio",Le Pitture Antiche D'Ercolano E Contorni Incise Con Qualche Spiegazione,,,Napoli,Nella Regia Stamperia,MDCCLXII.,,,,BV001576545,Le Antichità Di Ercolano Esposte
BV021803822,ita,"Baiardi, Ottavio Antonio",Le Pitture Antiche D'Ercolano E Contorni Incise Con Qualche Spiegazione,,,Napoli,Nella Regia Stamperia,MDCCLXV.,,,,BV001576545,Le Antichità Di Ercolano Esposte
BV021804035,ger,,München - Fenster zur Vergangenheit,,"Einführung von Egon Johannes Greipl ; Texte von Annerose März, Anna Marie Pfäfflin u.a.",[München],Bayerisches Landesamt für Denkmalpflege,[2006],"Greipl, Egon Johannes|März, Annerose|Pfäfflin, Anna Marie",München|Ortsansicht,g|s,,
BV021804049,ita,,La filosofia dell'arredamento,,di Mario Praz,Milano,Longanesi,1964,"Praz, Mario","Innenarchitektur|Napoleon I. (Frankreich, Kaiser)",s|p,BV000015158,I marmi
BV021804229,eng,,African sociological review,,,Dakar,CODESRIA,1997-,,,,,
BV021804390,eng,,Archives of popular Swahili,,Language and Popular Culture in Africa,Amsterdam,LPCA,1998-,,,,,
BV021804579,ger,,Die Unterrichtspraxis - teaching German,,publ. by the American Association of Teachers of German,Oxford [u.a.],Wiley-Blackwell,1968-,,USA|Deutschunterricht,g|s,,
BV021805121,eng,"Rosen, Ralph Mark","City, countryside, and the spatial organization of value in classical antiquity",,ed. by Ralph M. Rosen ...,Leiden [u.a.],Brill,2006,,Römisches Reich|Stadtleben,g|s,BV000000966,Mnemosyne
BV021805275,ger,,Jahresbericht,,"Ludwig-Maximilians-Universität München, Universitätsbibliothek. Universitätsbibliothek, Ludwig-Maximilians-Universität München",München,,2006-,,Ludwig-Maximilians-Universität München Universitätsbibliothek,b,,
BV021805621,ger,,Jahresbericht,,Universitäts- und Landesbibliothek Darmstadt,Darmstadt,ULB,2005-,,,,,
BV021806018,hrv,,Život umjetnosti,,Institut za Povijest Umjetnosti,Zagreb,Matica Hrvatska,1966-,,,,,
BV021806019,hrv,,Radovi Instituta za Povijest Umjetnosti,,,Zagreb,,1972-,,,,,
BV021806020,hrv,,Kvartal,,Institut za Povijest Umjetnosti,Zagreb,,2004-,,,,,
BV021806167,ita,"Consolo, Vincenzo",Vedute dello Stretto di Messina,,Vincenzo Consolo. Con un saggio di Gioacchino Barbera,Palermo,Sellerio,1993,"Barbera, Gioacchino",Straße von Messina,s,,
BV021806811,eng,"Fritzsche, Sonja",Science fiction literature in East Germany,,Sonja Fritzsche,Oxford ; Bern ; Berlin ; Bruxelles ; Frankfurt am Main ; New York ; Wien,Peter Lang,[2006],,Deutschland|Science-Fiction-Literatur,g|s,BV000628434,East German studies/DDR-Studien
BV021807082,ita,,Giuseppe Gavazzi,,a cura di Max Seidel. Testi di Antonio Paolucci ...,Pistoia,<<Gli>> Ori,2006,"Seidel, Max|Paolucci, Antonio|Gavazzi, Giuseppe","Gavazzi, Giuseppe",p,,
BV021807198,eng,"Baron, Wendy",Sickert,,by Wendy Baron,New Haven [u.a.],Yale Univ. Press,2006,"Sickert, Walter","Sickert, Walter",p,,
BV021807213,ita,"Benevolo, Leonardo",L' architettura nel nuovo millennio,,Leonardo Benevolo,Roma [u.a.],GLF Ed. Laterza,2006,,Architektur,s,,
BV021807249,ita,"Brunetti, Oronzo",A difesa dell'impero,,Oronzo Brunetti ; con la trascrizione del Trattato delle fortificazioni di Mario Galeota,Galatina (Lecce),M. Congedo,2006,,"Königreich Neapel|Militärbau|Galeota, Mario",g|s|p,BV014119995,Architettura e città
BV021807275,ita,,Sutri cristiana,,"Stefano Del Lungo, Vincenzo Fiocchi Nicolai, Eugenio Susi ; introd. di Letizia Pani Ermini",Roma,Gangemi,2006,"Del Lungo, Stefano|Fiocchi Nicolai, Vincenzo|Susi, Eugenio",Sutri|Christentum,g|s,BV021807271,Sutri nei secoli
BV021807330,eng,,"Jan van der Heyden, (1637 - 1712)",,Peter C. Sutton. With contributions by Jonathan Bikker ... [Organized by the Bruce Museum],New Haven [u.a.],Yale Univ. Press,2006,"Sutton, Peter C.|Heiden, Jan van der|Bikker, Jonathan","Heiden, Jan van der (de Oude)",p,,
BV021807494,ita,"D'Achille, Anna Maria",Bibliografia arnolfiana,,Anna Maria D'Achille ; Francesca Pomarici,Cinisello Balsamo (Milano),Silvana,2006,"Pomarici, Francesca",Arnolfo (di Cambio),p,BV037479927,Biblioteca d'arte
BV021807513,ita,,La donazione Gian Tomaso Liverani,,Fondazione Museo Internazionale delle Ceramiche in Faenza. A a cura di Gian Carlo Bojani,Faenza,Museo Internazionale delle Ceramiche,2003,"Bojani, Gian Carlo","Liverani, Gian Tomaso|Sammlung|Italien|Museo Internazionale delle Ceramiche",p|s|g|b,,
BV021807515,eng,"Plesch, Véronique",Painter and priest,,Véronique Plesch,"Notre Dame, Ind.",Univ. of Notre Dame Press,2006,"Canavesio, Giovanni","Canavesio, Giovanni",u,,
BV021807790,ger,,Vizantijskij mir: iskusstvo Konstantinopolja i nacional'nye tradicii,,red. kollegija: ... M. A. Orlova (otv. red.) ...,Moskva,Severnyj Palomnik,2005,"Orlova, Marija Alekseevna|Podobedova, Olʹga Ilʹinična","Byzantinisches Reich|Kunst|Podobedova, Olʹga Ilʹinična",g|s|p,,
BV021808062,fre,,Grilles de fenêtres et d'impostes en fer forgé du XVe au XVIIIe siècle,,Centre de Recherches sur les Monuments Historiques. Avec la participation de Jean-François Belhoste ... [Réd. par] Rachel Touzé.,Paris,"Monum, Éd. du Patrimoine",2006,"Touzé, Rachel|Belhoste, Jean-François",Frankreich|Schmiedekunst,g|s,,
BV021808635,eng,,Journal of higher education in Africa,,,Dakar,CODESRIA,2003-,,,,,
BV021808710,ger,,Zeitschrift für Planung & Unternehmenssteuerung,,,Heidelberg,Physica-Verl.,2003-2011,,Unternehmensplanung,s,,
BV021809123,ger,"Bayle, Pierre",Historisches und kritisches Wörterbuch,,Pierre Bayle. Übers. und hrsg. von Günter Gawlick ...,Hamburg,Meiner,2006,"Gawlick, Günter",,,BV005458939,Dictionaire historique et critique
BV021809187,ger,"Bayle, Pierre",Historisches und kritisches Wörterbuch,,Pierre Bayle. Übers. und hrsg. von Günter Gawlick ...,Hamburg,Meiner,2003,"Gawlick, Günter",,,BV005458939,Dictionaire historique et critique
BV021809531,ger,,Wein und Traube in Geschichte und Kunst,,,Bozen,Athesia,2005,,Südtiroler Weinmuseum|Südtirol|Weinbau,b|g|s,BV002539845,Der Schlern
BV021809575,ita,,Museo di Santa Verdiana a Castelfiorentino,,a cura di Rosanna Caterina Proto Pisani,Firenze,Ed. Polistampa,2006,"Proto Pisani, Rosanna Caterina",Museo di Santa Verdiana|Castelfiorentino,b|g,,
BV021809608,ita,,Museo di Fucecchio,,a cura di Rosanna Caterina Proto Pisani,Firenze,Ed. Polistampa,2006,"Proto Pisani, Rosanna Caterina",Museo Civico Fucecchio|Fucecchio,b|g,,
BV021809727,ger,,Arbeiterpolitik,,,Hamburg,GFSA - Gesellschaft zur Förderung des Studiums der Geschichte der Arbeiterbewegung e.V.,1965-,,,,,
