id,lang,authors,title,subtitle,statement,place,publisher,year,editors,subjects,subject_types,parentId,parentTitle
BV019263346,ita,"Zuccagni-Orlandini, Attilio","Corografia fisica, storica e statistica dell'Italia e delle sue isole corredata di un atlante di mappe geografiche e topografiche, e di altre tavole illustrative",,di Attilio Zuccagni-Orlandini ; eseguita a cura e spese della società editrice e proprietaria dell'opera diretta dal dott. Tommaso Branchi,Firenze,presso gli editori,1841,,,,,
BV019263347,ita,"Zuccagni-Orlandini, Attilio","Corografia fisica, storica e statistica dell'Italia e delle sue isole corredata di un atlante di mappe geografiche e topografiche, e di altre tavole illustrative",,di Attilio Zuccagni-Orlandini ; eseguita a cura e spese della società editrice e proprietaria dell'opera diretta dal dott. Tommaso Branchi,Firenze,presso gli editori,1842,,,,,
BV019263351,ita,"Zuccagni-Orlandini, Attilio","Corografia fisica, storica e statistica dell'Italia e delle sue isole corredata di un atlante di mappe geografiche e topografiche, e di altre tavole illustrative",,di Attilio Zuccagni-Orlandini ; eseguita a cura e spese della società editrice e proprietaria dell'opera diretta dal dott. Tommaso Branchi,Firenze,presso gli editori,1843,,,,,
BV019263362,ita,"Zuccagni-Orlandini, Attilio","Corografia fisica, storica e statistica dell'Italia e delle sue isole corredata di un atlante di mappe geografiche e topografiche, e di altre tavole illustrative",,di Attilio Zuccagni-Orlandini ; eseguita a cura e spese della società editrice e proprietaria dell'opera diretta dal dott. Tommaso Branchi,Firenze,presso gli editori,1844,,,,,
BV019263363,ita,"Zuccagni-Orlandini, Attilio","Corografia fisica, storica e statistica dell'Italia e delle sue isole corredata di un atlante di mappe geografiche e topografiche, e di altre tavole illustrative",,di Attilio Zuccagni-Orlandini ; eseguita a cura e spese della società editrice e proprietaria dell'opera diretta dal dott. Tommaso Branchi,Firenze,presso gli editori,1845,,,,,
BV019263366,ita,"Zuccagni-Orlandini, Attilio","Corografia fisica, storica e statistica dell'Italia e delle sue isole corredata di un atlante di mappe geografiche e topografiche, e di altre tavole illustrative",,di Attilio Zuccagni-Orlandini ; eseguita a cura e spese della società editrice e proprietaria dell'opera diretta dal dott. Tommaso Branchi,Firenze,presso gli editori,1842,,,,,
BV019263837,fre,"Lecoq, Anne-Marie",La leçon de peinture du Duc de Bourgogne,,Anne-Marie Lecoq,Paris [u.a.],Passage,2003,"Poussin, Nicolas|Fénelon, François de Salignac de La Mothe","Fénelon, François de Salignac de La Mothe|Lehrer",p|s,,
BV019264174,ita,,Codici miniati in territorio aretino,,catalogo a cura di Giovanna Lazzi,[Firenze],<<Le>> Monnier,1990,"Lazzi, Giovanna",,,,
BV019264496,ita,"Bertelli, Carlo",S. Maria in Via Lata,,C. Bertelli ; C. Galassi Paluzzi,Roma,Marietti,(1971),"Galassi Paluzzi, Carlo",,,BV001890508,Le Chiese di Roma illustrate
BV019264498,ita,"D'Onofrio, Mario",S. Andrea delle fratte,,Mario D'Onofrio,Roma,Marietti,1971,,Sant'Andrea delle Fratte,g,BV001890508,Le chiese di Roma illustrate
BV019264753,ita,,Amelia e i suoi statuti medievali,,"Fondazione Centro Italiano di Studi sull'Alto Medioevo, Spoleto. A cura di Enrico Menestò. Con l'ed. critica degli statuti trecenteschi a cura di Laura Andreani, Renzo Civili e Rita Nanni",Spoleto,Centro Italiano di Studi sull'alto Medioevo,2004,"Menestò, Enrico|Andreani, Laura|Civili, Renzo|Nanni, Rita",Amelia|Recht,g|s,BV043271978,Quaderni del Centro per il Collegamento degli Studi Medievali e Umanistici nell'Umbria
BV019264998,ita,,L' archeologia dell'Adriatico dalla preistoria al Medioevo,,a cura di Fiamma Lenzi,Firenze,All'Insegna del Giglio,2003,"Lenzi, Fiamma",Adriatischer Raum|Archäologie,g|s,BV019296418,Archeologia dell'Adriatico
BV019265003,ita,,Tesori,,"a cura di Sauro Gelichi, Cristina La Rocca",Roma,Viella,2004,"Gelichi, Sauro|La Rocca, Cristina",Italien|Reichtum,g|s,BV012758138,Altomedioevo
BV019267994,eng,,The Mayer van den Bergh Museum Antwerp,,Hélène Mund ; Cyriel Stroo ; Nicole Goetghebeur. With the collaboration of Hans Nieuwdorp. [Transl.: Michael Lomax],Brussels,Centre d'Étude de la Peinture du Quinzième Siècle dans les Pays-Bas Méridionaux et la Principauté de Liège,2003,"Mund, Hélène|Stroo, Cyriel|Goetghebeur, Nicole",Museum Mayer van den Bergh|Niederlande|Malerei,b|g|s,BV011291248,Corpus de la peinture des anciens Pays-Bas méridionaux et de la principauté de Liège au quinzième siècle
BV019268077,ger,,Bunte Götter,,"[Katalog, Hrsg.: Vinzenz Brinkmann ; Raimund Wünsche. Übers. aus dem Ital.: Elisabeth Wünsche-Werdehausen. Übers. aus dem Engl.: Ulrike Wurnig]",München,Staatliche Antikensammlung und Glyptothek,2004,"Brinkmann, Vinzenz|Wünsche, Raimund",Staatliche Antikensammlungen und Glyptothek|Römisches Reich|Plastik,b|g|s,,
BV019269111,eng,,Arte y diplomacia de la Monarquía Hispánica en el siglo XVII,,dir. por José Luis Colomer,Madrid,Villaverde Ed.,2003,"Colomer, José Luis","Spanien|Kunst|Velázquez, Diego Rodríguez de Silva y",g|s|p,,
BV019269157,spa,"Bassegoda i Hugas, Bonaventura",El Escorial como museo,,Bonaventura Bassegoda,Lleida [u.a.],Ed. de la Univ. de Lleida [u.a.],2002,,"El Escorial|Malerei|Real Monasterio de San Lorenzo de El Escorial|Velázquez, Diego Rodríguez de Silva y",g|s|b|p,BV019373053,Memoria artium
BV019269664,pol,,Makaty Buczackie w zbiorach Muzeum Narodowego w Warszawie,,Muzeum Narodowe w Warszawie. Jadwiga Chruszczyńska,Warszawa,,1996,"Chruszczyńska, Jadwiga",Muzeum Narodowe w Warszawie|Butschatsch|Wandbehang,b|g|s,,
BV019269954,ita,"Steinby, Eva Margareta",La necropoli della Via Triumphalis,,"Eva Margareta Steinby. Con contributi di Caterina Coletti: La ceramica; Marie Brigitte Carre, Maria Teresa Cipriano: Le anfore",[Roma],Ed. Quasar,2003,"Coletti, Caterina",Via Triumphalis|Gräberfeld,g|s,BV002599529,Atti della Pontificia Accademia Romana di Archeologia
BV019271118,eng,,Studies in art,,ed. on behalf of the Faculty of Humanities by Moshe Barasch,Jerusalem,Magnes Press [u.a.],1972,"Baraš, Moše",,,BV000004999,Scripta Hierosolymitana
BV019271545,ger,"Ernesti, Jörg",Ferdinand von Fürstenberg (1626 - 1683),,Jörg Ernesti,Paderborn,Bonifatius,2004,,"Ferdinand II. (Paderborn, Bischof)",p,BV000004555,Studien und Quellen zur westfälischen Geschichte
BV019271990,spa,"Kusche, Maria",Retratos y retratadores,,Maria Kusche,Madrid,Fundación de Apoyo a la Historia del Arte Hispánico,2003,"Sánchez Coello, Alonso","Spanien|Bildnismalerei|Sánchez Coello, Alonso",g|s|p,,
BV019272369,ger,"Witte, Karl",Palermo,,von Karl Witte,Halle,Schrödel und Simon,1852,,,,,
BV019272563,ger,Ludwig,Der Briefwechsel,,"König Ludwig I. von Bayern und Leo von Klenze. Hrsg. von Hubert Glaser. Bearb. von Franziska Dunkel und Hannelore Putz in Zsarb. mit Friedegund Freitag, Gabriele Köster, Bettina Kraus, Sabine Rehm-Deutinger, Bettina Scherbaum",München,Kommission für Bayerische Landesgeschichte,2004,"Klenze, Leo von|Glaser, Hubert",,,BV013458683,Quellen zur neueren Geschichte Bayerns
BV019272565,ger,Ludwig,Der Briefwechsel,,"König Ludwig I. von Bayern und Leo von Klenze. Hrsg. von Hubert Glaser. Bearb. von Franziska Dunkel und Hannelore Putz in Zsarb. mit Friedegund Freitag, Gabriele Köster, Bettina Kraus, Sabine Rehm-Deutinger, Bettina Scherbaum",München,Kommission für Bayerische Landesgeschichte,2004,"Klenze, Leo von|Glaser, Hubert",,,BV013458683,Quellen zur neueren Geschichte Bayerns
BV019272569,ger,Ludwig,Der Briefwechsel,,"König Ludwig I. von Bayern und Leo von Klenze. Hrsg. von Hubert Glaser. Bearb. von Franziska Dunkel und Hannelore Putz in Zsarb. mit Friedegund Freitag, Gabriele Köster, Bettina Kraus, Sabine Rehm-Deutinger, Bettina Scherbaum",München,Kommission für Bayerische Landesgeschichte,2004,"Klenze, Leo von|Glaser, Hubert",,,BV013458683,Quellen zur neueren Geschichte Bayerns
BV019272690,ita,"Tanzini, Lorenzo",Statuti e legislazione a Firenze,,Lorenzo Tanzini,Firenze,Olschki,2004,,Florenz|Recht,g|s,BV000019303,Biblioteca storica toscana
BV019274311,ger,"Kissel, Theodor",Das Forum Romanum,,Theodor Kissel,Düsseldorf [u.a.],Artemis & Winkler,2004,,Forum Romanum,g,,
BV019274378,ger,"Geiger, Annette",Urbild und fotografischer Blick,,Annette Geiger,München,Fink,2004,,"Malerei|Diderot, Denis",s|p,,
BV019284060,ger,,Medien - Kunst - Netz,,Rudolf Frieling ... (Hg.),Wien [u.a.],Springer,(2004),"Frieling, Rudolf",,,,
BV019284189,rus,"Presnova, Natalʹja G.",Portretnoe sobranie grafov Šeremetevych v usadʹbe Kuskovo,,N.G. Presnova,Moskva,Izdatelʹstvo Minuvšee,2002,,Šeremetev (Familie)|Gosudarstvennyj Muzej Keramiki i Usad'ba Kuskovo XVIII Veka|Bildnis,p|b|s,,
BV019284389,ita,,Guida alla documentazione francescana in Emilia-Romagna,,Centro Studi Antoniani. Direzione: Giuseppe Plessi. Introd. storica Gino Maria Zanotti,Padova,Centro Studi Antoniani,2003,"Zanotti, Gino|Plessi, Giuseppe",,,BV004408502,Fonti e studi francescani
BV019285423,eng,,Catalogue of early medieval woven fabrics,,"Victoria and Albert Museum, department of textiles. By A. F. Kendrick",London,Board of Education,1925,"Kendrick, A. F.",Victoria and Albert Museum|Textilkunst,b|s,,
BV019285671,spa,,La fiesta cortesana en la época de los Austrias,,"Junta de Castilla y Leon, Consejería de Cultura y Turismo. María Luisa Lobato ... (coords.)",Valladolid,,2003,"Lobato, María Luisa",Spanien|Höfisches Fest|Habsburger (Dynastie : 1521-1700 : Spanien),g|s|p,,
BV019285756,ita,,Case e torri antiche dell'Appennino bolognese,,Luigi Fantini ...,Bologna,Mareggiani,1960,"Fantini, Luigi",,,,
BV019285781,ger,"Sturm, Erwin",Die Bau- und Kunstdenkmale des Fuldaer Landes,,von Erwin Sturm,Fulda,Parzeller,1962,,Hessen|Topografie,g|s,,
BV019285851,fre,,Abraham Bosse - savant graveur,,sous la direction de Sophie Join-Lambert et de Maxime Préaud,Paris,Bibliothèque Nationale de France,[2004],"Bosse, Abraham|Join-Lambert, Sophie|Préaud, Maxime","Bosse, Abraham",p,,
BV019286614,fre,"Peytavin, Mireille",Visite et gouvernement dans le royaume de Naples,,Mireille Peytavin,Madrid,Casa de Velázquez,2003,,Königreich Neapel|Verwaltungskontrolle,g|s,BV000744828,Bibliothèque de la Casa de Velázquez
BV019287533,eng,"Eliade, Mircea",Images and symbols,,Mircea Eliade. Transl. by Philip Mairet,London,Harvill Press,1961,,Symbol,s,,Images et symboles
BV019288830,eng,,The cinema of David Lynch,,ed. by Erica Sheen ...,London [u.a.],Wallflower Press,2004,"Sheen, Erica","Lynch, David|Film",p|s,,
BV019289831,ger,"Baedeker, Karl",Süddeutschland,,von Karl Baedeker,Leipzig,Baedeker,1909,,Österreich|Kunst,g|s,,
BV019290095,ita,,Editori italiani dell'Ottocento,,a cura di Ada Gigli Marchetti ; Mario Infelise ... in collaborazione con la Fondazione Arnoldo e Alberto Mondadori,Milano,Angeli,2004,"Gigli Marchetti, Ada|Infelise, Mario",,,BV011801288,Studi e ricerche di storia dell'editoria
BV019290101,ita,,Editori italiani dell'Ottocento,,a cura di Ada Gigli Marchetti ; Mario Infelise ... in collaborazione con la Fondazione Arnoldo e Alberto Mondadori,Milano,Angeli,2004,"Gigli Marchetti, Ada|Infelise, Mario",,,BV011801288,Studi e ricerche di storia dell'editoria
BV019290282,swe,"Geijer, Agnes",Ur textil konstens historia,,Agnes Geijer,Lund,Gleerup,1972,,Textilkunst,s,,
BV019290537,ger,"Stolz, Heinz",Düsseldorf,,von Heinz Stolz. Buchschmuck von Hanns und Friedrich August Herkendell,Leipzig,Klinkhardt & Biermann,[1914],"Herkendell, Hanns|Herkendell, Friedrich August",Düsseldorf|Kunst,g|s,BV001901270,Stätten der Kultur
BV019290979,fre,,Littérature et toiles imprimées des 18ème et 19ème siècles,,,Mulhouse,,1965,,Musée de l'Impression sur Etoffes|Druckstoff|Frankreich,b|s|g,,
BV019291154,ger,,Zeichnungen alter und neuer Meister aus dem Hessischen Landesmuseum in Darmstadt,,[Katalogbearb.: Gisela Bergsträsser],Darmstadt,,1964,"Bergsträsser, Gisela",,,,
BV019291221,ger,Hermann,Die Straß zu Sankt Jakob,,[Hermann Künig von Vach]. Von Klaus Herbers und Robert Plötz. Photogr. von Gerhard Weiß,Ostfildern,Thorbecke,2004,"Herbers, Klaus|Plötz, Robert|Weiß, Gerhard",Hermann (Künig von Vach)|Jakobsweg|Wallfahrt,u|g|s,,Die Walfart und Straß zu Sant Jacob
BV019291340,ita,,La chiesa nell'Arcidiocesi di Sassari,,testi di Aldo Sari. Foto di Gianflorest Pani,Cagliari,Zonza,2003,"Sari, Aldo|Pani, Gianflorest",,,BV012962757,Chiese e arte sacra in Sardegna
BV019291503,ger,,Die Kirche von St. Vigil in Enneberg,,von Nicolò Rasmo,Bozen,Presel,1962,"Rasmo, Nicolò",Sankt Vigil,g,BV002729768,Reihe Kultur des Etschlandes
BV019292163,ita,,Le carte ravennati del secolo undicesimo,,"Biblioteca Cicognani, Faenza. A cura di Ruggero Benericetti",Bologna [u.a.],University Press,2003,"Benericetti, Ruggero",Ravenna,g,BV014940830,"Biblioteca Card. G. Cicognani, Faenza: Studi della Biblioteca Card. Gaetano Cicognani. Nuova serie"
BV019292270,ita,,Feltre,,Giuseppe Mazzotti,Treviso,Canova,1973,"Mazzotti, Giuseppe",Feltre|Kunst,g|s,,
BV019292563,ger,,Monasticon Cartusiense,,hrsg. von Gerhard Schlegel ...,Salzburg,Inst. für Anglistik und Amerikanistik,(2004),"Schlegel, Gerhard|Hogg, James",,,BV001889714,Analecta Cartusiana
BV019292602,ita,"Buonaparte, Jacopo",Ragguaglio Storico Di tutto l'occorso giorno per giorno Nel Sacco Di Roma Dell'Anno MDXXVII,,Scritto Da Jacopo Buonaparte ... Trascritto dall'Autografo di esso,Colonia,,1756,,Rom|Eroberung,g|s,,
BV019293273,ita,,Firenze i giorni del diluvio,,di Franco Nencini,Firenze,Sansoni,1966,"Nencini, Franco",Florenz|Überschwemmung,g|s,,
BV019294657,ger,,Der Hirsvogelsaal in Nürnberg,,"[Red. und Layout: Susanne Böning-Weis, Matthias Exner ...]",München,Bayerisches Landesamt für Denkmalpflege,2004,"Böning-Weis, Susanne|Exner, Matthias",Tucherschloss Nürnberg|Restaurierung,g|s,,
BV019296346,ita,,I restauri dell'Acropoli di Atene,,"ARCo, Associazione per il Recupero del Costruito. A cura di M. G. Filetici, F. Giovanetti ...",Roma,Gangemi Ed.,2003,"Filetici, Maria Grazia|Giovanetti, Francesco",Akropolis Athen|Restaurierung,g|s,BV037479827,Quaderni ARCo
BV019298085,ger,"Haberer, Stephanie",Ott Heinrich Fugger,,Stephanie Haberer,Augsburg,Wißner,2004,,"Fugger, Ottheinrich",p,BV046263175,Schwäbische Forschungsgemeinschaft bei der Kommission für Bayerische Landesgeschichte
BV019298445,ita,,Santa Maria e San Bartolomeo a Padule a Sesto Fiorentino,,Carla Milloschi,Firenze,Firenze University Press,2001,"Milloschi, Carla",,,,
BV019298583,ger,,Liturgie im Mittelalter,,Arnold Angenendt. Hrsg. von Thomas Flammer u. Daniel Meyer,Münster,LIT,2004,"Angenendt, Arnold|Flammer, Thomas|Meyer, Daniel","Angenendt, Arnold|Liturgie|Katholische Kirche",p|s|b,BV012300878,Ästhetik - Theologie - Liturgik
BV019298985,fre,,Camées et intailles,,Marie-Louise Vollenweider,Paris,Bibliothèque Nationale de France,2003,"Vollenweider, Marie-Louise|Avisseau-Broustet, Mathilde",,,,
BV019299077,ita,"Turchini, Angelo",La Romagna nel Cinquecento,,Angelo Turchini,Cesena,Società editrice Il Ponte vecchio,[2003],,,,BV017280646,Storia della Romagna
BV019299279,ita,,Filippino Lippi e Pietro Perugino,,a cura di Franca Falletti ...,[Livorno],Sillabe,2004,"Falletti, Franca|Lippi, Filippino|Perugino","Lippi, Filippino",u,BV013416365,Il luogo del David
BV000000689,ita,,Biblioteca di cultura moderna,,,Roma ; Bari [u.a.],Laterza,,,,,,
BV000000843,ger,,Historia,,,Stuttgart,Steiner,1956-,,Altertum,s,,
BV000002516,und,,Textus patristici et liturgici,,quos edidit Institutum Liturgicum Ratisbonense,Regensburg,Pustet,,,,,,
BV000003268,ger,,Ausstellungskataloge der staatlichen Archive Bayerns,,hrsg. von der Generaldirektion der Staatlichen Archive Bayerns,München,Generaldirektion der Staatlichen Archive Bayerns,1974-,,,,,
BV000003798,eng,,Cambridge studies in medieval life and thought,,,Cambridge [u.a.],Cambridge Univ. Press,,,,,,
BV000005556,ger,,Texte und Untersuchungen zur Geschichte der altchristlichen Literatur,,hrsg. im Auftr. der Berlin-Brandenburgischen Akademie der Wissenschaften,"Berlin ; Boston, Mass.",<<De>> Gruyter,1883-,,,,,
BV000010735,rum,,Bibliotheca historica Romaniae,,,Bucureşti,Ed. Acad. Republicii Socialiste România,,,,,,
BV000012887,gre,,Dēmosieumata tēs Hetaireias Makedonikōn Spudōn,,,Thessalonikē,Hetaireia Makedonikōn Spudōn,1946 -,,,,,
BV000013082,ita,,Archivio storico pugliese,,Società di Storia Patria per la Puglia,Bari,,,,,,,
BV000013745,ger,,Monumenta artis Croatiae,,,Zagreb,Grafički Zavod Hrvatske [u.a.],,,,,,
BV000014278,und,,Publications de la Casa de Velázquez,,,Paris,Boccard,,,,,,
BV000018218,fre,,Bibliothèque byzantine,,,Paris,Presses Univ. de France,,,,,,
BV000018311,ita,,Collana di saggi e monografie,,,Palermo,Flaccovio,,,,,,
BV000018512,ger,,"Forschen, lehren, verantworten",,,Wien,Böhlau,,,,,,
BV000019201,srp,,Izdanje Caričin Grad Arheološkog Instituta u Beogradu,,,Belgrade [u.a.],,,,,,,
BV000019437,ger,,Marburger Beiträge zur Germanistik,,,Marburg,Elwert,,,,,,
BV000020429,ita,,Textes et études,,"Centre d'Etudes Franco-Italien, Universités de Turin et de Savoie",Genéve u.a.,Slatkine,,,,,,
BV000021025,ita,,Polis,,,Venezia,Marsilio,,,,,,
BV000021418,ger,,Symbolik der Religionen,,hrsg. von Ferdinand Herrmann,Stuttgart,Hiersemann,,,,,,
BV000021864,und,,Texte zur Kunst,,hrsg. von der Galerie van de Loo,München,Boer,,,Kunst,s,,
BV000666139,ita,,Collana di saggi e testi,,,Galatina,Congedo,,,,,,
BV000794619,und,,Fonti e studi di storia sociale e religiosa,,Istituto di Storia Sociale e Religiosa,Gorizia,,,,,,,
BV000891149,ger,,Schriften zur Kirchen- und Rechtsgeschichte,,,Köln u.a.,Böhlau,,,,,,
BV000891655,ger,,Schriften der Albertus-Universität,,,Königsberg(Pr.),Ost-Europa-Verl.,,,,,,
BV000892509,lat,,Rerum ecclesiasticarum documenta,,Pontificium Athenaeum Sancti Anselmi de Urbe,Roma,Herder,1955-,,,,,
BV000893502,ita,,Guida d'Italia del Touring Club Italiano,,,Milano,Touring Ed.,,,Italien,g,,
BV000894770,ger,,Veröffentlichungen der Niedersächsischen Archivverwaltung,,,Göttingen,Vandenhoeck & Ruprecht,,,,,,
BV000895368,eng,,British archaeological reports,,,Oxford,,,,,,,
BV001886284,ger,,Sammlung von Vorträgen für das deutsche Volk,,,Heidelberg,Winter,,,,,,
BV001886323,ger,,Vorträge der Aeneas-Silvius-Stiftung an der Universität Basel,,,Basel [u.a.],Helbing & Lichtenhahn,,,,,,
BV001887552,und,,Großdeutsche Schriften,,Hrsg. von Walter Platzhoff ; Heinrich Ritter von Srbik*,Frankfurt/Main,Klostermann,,"Platzhoff, Walter|Srbik, Heinrich von",,,,
BV001887700,ger,,Kleine Schriften,,,Zürich,Fretz & Wasmuth,,,,,,
BV001898230,ger,,Schriften,,,Zürich [u.a.],Fretz & Wasmuth,,,,,,
BV001899834,ita,,Tesori d'arte cristiana,,,Bologna,Poligrafici il Resto del Carlino,,,,,,
BV002721803,ita,,Documenti di architettura,,,Milano,Electa,1983-,,,,,
BV002777814,ger,,Texte und Forschungen zur byzantinisch-neugriechischen Philologie,,,Berlin-Wilmersdorf,Verl. der Byzantinisch-neugriechischen Jahrbücher,,,,,,
BV002779049,und,,Deutsche Arbeiten der Universität Köln,,,Jena,Diederichs,,,,,,
BV002779848,eng,,Cambridge studies in medieval life and thought,,,Cambridge,Univ. Press,,,,,,
BV002780104,ger,,Allgemeine Staatengeschichte,,hrsg. von Karl Lamprecht,Hamburg,Perthes,,"Lamprecht, Karl|Oncken, Hermann",,,,
BV002782172,ger,,Deutsche Kunstführer an Rhein und Mosel,,hrsg. von Egid Beitz,Augsburg,Filser,,"Beitz, Egid",,,,
BV002782445,gre,,Archives de l'Orient chrétien,,,Paris,Inst. Français d'Études Byzantines,,,,,,
BV002782967,hun,,Archaeologia Hungarica,,,Budapest,Magyar Nemzeti Múzeum,,,,,,
BV002783412,ita,,Lateranum,,,Romae [u.a.],Fac. Theologica Pontificii Athenaei Lateranensis,,,,,,
BV002784520,fre,,Société des Anciens Textes Français,,,New York [u.a.],Johnson,,,,,,
BV002784917,ger,,Ausstellungskatalog der Stadtbibliothek Nürnberg,,,Nürnberg,Stadtbibliothek,,,,,,
BV002786229,ita,,Pubblicazioni dell'Università Cattolica del Sacro Cuore,,,Milano,Soc. Ed. Vita e Pensiero,,,,,,
BV002786573,fre,,Industrie et artisanat,,Centre de Recherches Historiques <Paris>*,Paris,Mouton,,,,,,
BV002788687,und,,Acta ad archaeologiam et artium historiam pertinentia,,"Institutum Romanum Norvegiae, Universitas Osloensis",Roma,Scienze e Lettere,2001-,,,,,
BV002789517,und,,Bibliothèque de l'Institut Francais de Naples,,,Grenoble [u.a.],Didier & Richard [u.a.],,,,,,
