id,lang,authors,title,subtitle,statement,place,publisher,year,editors,subjects,subject_types,parentId,parentTitle
BV003200542,ger,"Steingräber, Erich",Europäische Goldschmiedekunst,,Erich Steingräber,München,Schuler,1973,,Goldschmiedekunst,s,,
BV003201087,ger,"Himmelmann, Nikolaus",Das Hypogäum der Aurelier am Viale Manzoni,,von Nikolaus Himmelmann,Wiesbaden,Steiner,1975,,Rom|Hypogäum,g|s,,
BV003201100,ger,"Mengs, Anton Raphael",Briefe an Raimondo Ghelli und Anton Maron,,Anton Raphael Mengs. Hrsg. und komm. von Herbert von Einem,Göttingen,Vandenhoeck & Ruprecht,1973,"Ghelli, Raimondo|Maron, Anton von|Einem, Herbert von","Maron, Anton von|Bildnis",p|s,,
BV003201477,ger,"Wang, Andreas",Der Miles Christianus im 16. und 17. Jahrhundert und seine mittelalterliche Tradition,,Andreas Wang,Bern,Lang [u.a.],1975,,Miles christianus|Herakles,s|p,BV000001429,Mikrokosmos
BV003201942,ger,"Schaller, Hans Martin",Kaiser Friedrich II.,,Hans Martin Schaller,Göttingen [u.a.],Musterschmidt,1971,,"Friedrich II. (Heiliges Römisches Reich, Kaiser)",p,BV000013471,Persönlichkeit und Geschichte
BV003202845,ger,"Hillier, Mary",Puppen und Puppenmacher,,Mary Hillier. [Die Übers. aus dem Engl. besorgte Christa von der Marwitz],Frankfurt,Ariel,1968,,Puppe,s,,Dolls and dollmakers
BV003203270,ita,,Lirici marinisti,,a cura di Benedetto Croce,Bari,Laterza,1910,"Croce, Benedetto",Italien|Secentismo,g|s,BV000000736,Scrittori d'Italia
BV003203272,ita,"Sabadino degli Arienti, Giovanni",Le Porretane,,Sabadino degli Arienti. A cura di Giovanni Gambarin,Bari,Laterza,1914,"Gambarin, Giovanni",,,BV000000736,Scrittori d'Italia
BV003203638,ita,"Frezzi, Federico",Il quadriregio,,Federico Frezzi. A cura di Enrico Filippini,Bari,Laterza,1914,"Filippini, Enrico",,,BV000000736,Scrittori d'Italia
BV003203903,ger,"Gerstfeldt, Olga von",Pilgerfahrten in Italien,,Olga von Gerstfeldt ; Ernst Steinmann*,Leipzig,Klinkhardt & Biermann,1910,"Steinmann, Ernst",,,,
BV003203909,ger,"Ranke, Leopold von",Zur Geschichte der italienischen Poesie,,von Leopold Ranke,Berlin,Duncker und Humblot in Komm.,1837,,,,,
BV003204010,ger,,Konzil und Papst,,hrsg. von Georg Schwaiger,München [u.a.],Schöningh,1975,"Schwaiger, Georg|Tüchle, Hermann","Tüchle, Hermann|Bibliografie",p|s,,
BV003204078,ger,"Buberl, Paul",Die Miniaturenhandschriften der Nationalbibliothek in Athen,,von Paul Buberl,Wien,Hölder in Komm.,1917,,,,,
BV003204260,ger,"Hein, Wilhelm",Frühe islamische Keramik im Österreichischen Museum für Angewandte Kunst in Wien,,Wilhelm Hein,Wien,Böhlau in Komm.,1963,,MAK - Österreichisches Museum für Angewandte Kunst / Gegenwartskunst|Islam|Asien,b|s|g,,
BV003204474,ger,"Babinger, Franz",Reliquienschacher am Osmanenhof im XV. Jahrhundert,,Franz Babinger,München,Beck in Komm.,1956,,,,,
BV003204568,ger,"Klemperer, Victor",Romanische Sonderart,,Victor Klemperer,München,Hueber,1926,,Romania|Kultur,g|s,,
BV003204569,ger,"Agoult, Marie de Flavigny d'",Dante und Goethe,,von Daniel Stern (Marie Gräfin d'Agoult). Übers. von ihrer Enkelin Diela Thode,Heidelberg,Winter,1911,"Bülow, Daniela von",Dante (Alighieri),p,,Dante et Goethe
BV003204765,ger,"Schlosser, Julius von",Stilgeschichte und Sprachgeschichte der bildenden Kunst,,von Julius von Schlosser,München,Beck,1935,,Kunst,s,,
BV003204783,ger,"Rupprich, Hans",Dürers Stellung zu den agnoëtischen und kunstfeindlichen Strömungen seiner Zeit,,Hans Rupprich. Vorgelegt von Hans Sedlmayr am 7. Nov. 1958,München,Verl. der Bayerischen Akad. der Wissenschaften [u.a.],1959,"Sedlmayr, Hans","Dürer, Albrecht|Malerei",p|s,,
BV003204787,ita,"Bognetti, Gian Piero","Una rettifica epigrafica, a proposito dei limiti cronologici dell' opera dell' Antelami",,Gian Piero Bognetti,München,Verl. der Bayerischen Akad. der Wiss. [u.a.],1959,,Benedetto (Antelami),p,,
BV003204811,ger,"Müller, Theodor",Frühe Beispiele der Retrospektive in der deutschen Plastik,,Theodor Müller,München,Verl. der Bayerischen Akademie der Wissenschaften [u.a.],1961,,Deutschland|Plastik,g|s,,
BV003204817,ger,"Babinger, Franz","Johannes Darius (1414 - 1491), Sachwalter Venedigs im Morgenland, und sein griechischer Umkreis",,Franz Babinger,München,Verl. der Bayerischen Akad. der Wiss.,1961,,,,,
BV003205227,ger,"Gohr, Siegfried",Der Kult des Künstlers und der Kunst im 19. Jahrhundert,,von Siegfried Gohr,Köln,Böhlau,1975,,"Künstlerbildnis|Denis, Maurice",s|p,BV037477216,Dissertationen zur Kunstgeschichte.
BV003205721,eng,"Sumption, Jonathan",Pilgrimage,,Jonathan Sumption,London,Faber & Faber,1975,,Religiosität,s,,
BV003205791,fre,"Rolland, Romain",Printemps romain,,Romain Rolland,Paris,Michel,1954,,,,BV000009791,Cahiers Romain Rolland
BV003205997,ger,"Appuhn, Horst",Das Bildnis des Freiherrn vom Stein,,Horst Appuhn. Mit einer Einleitung von Alfred Hartlieb von Wallthor,Köln,Grote,1975,"Hartlieb von Wallthor, Alfred","Stein, Karl vom und zum|Bildnis",p|s,,
BV003206139,ger,"Gössmann, Elisabeth",Antiqui und Moderni im Mittelalter,,Elisabeth Gössmann,München [u.a.],Schöningh,1974,,Traditionsbewusstsein,s,BV009282278,Veröffentlichungen des Grabmann-Institutes zur Erforschung der Mittelalterlichen Theologie und Philosophie
BV003206269,ger,"Kalivoda, Robert",Revolution und Ideologie,,von Robert Kalivoda,Köln [u.a.],Böhlau,1976,,Hussiten,s,,Husitská ideologie
BV003206899,ger,"Rolland, Romain",Ein Briefwechsel 1890 - 1891,,Romain Rolland ; Malwida von Meysenbug. Hrsg. Berta Schleicher,Stuttgart,Engelhorn,1932,"Meysenbug, Malwida von|Schleicher, Berta","Meysenbug, Malwida von",p,,
BV003206910,ger,,Humanismusforschung seit 1945,,Mitarb.: August Buck ... ; Deutsche Forschungsgemeinschaft,Boppard [u.a.],Boldt,1975,"Buck, August",Humanismus,s,,
BV003207390,ger,"Schlosser, Julius von",Beiträge zur Kunstgeschichte aus den Schriftquellen des frühen Mittelalters,,Julius von Schlosser,Wien,Tempsky in Komm.,1891,,,,BV010846092,Akademie der Wissenschaften <Wien>. Philosophisch-Historische Klasse: Sitzungsberichte
BV003207802,eng,,Medieval learning and literature,,ed. by J. J. G. Alexander ...,Oxford,Clarendon Pr.,1976,"Alexander, J. J. G.|Hunt, Richard William",Literatur,s,,
BV003207863,ger,"Buck, August",Die Rezeption der Antike in den romanischen Literaturen der Renaissance,,von August Buck,Berlin,Schmidt,1976,,Romanische Sprachen,s,BV004591725,Grundlagen der Romanistik
BV003207910,ger,"Leo, Werner",Diderot als Kunstphilosoph,,von Werner Leo,ERlangen,Univ.-Buchdr. Junge,1918,,"Diderot, Denis|Ästhetik",p|s,,
BV003208203,eng,"Wickham, Glynne",The medieval theatre,,,New York,St.Martin's Pr.,1974,,Theater,s,,
BV003209035,ger,"Keller, Harald",Goethes Hymnus auf das Straßburger Münster und die Wiedererweckung der Gotik im 18. Jahrhundert,,Harald Keller,München,Beck,1974,,"Goethe, Johann Wolfgang von|Neugotik|Goethe, Johann Wolfgang von",u|s|p,,
BV003209047,ger,"Einem, Herbert von",Thorvaldsens Jason,,Herbert von Einem,München,Beck,1974,,"Thorvaldsen, Bertel",p,,
BV003209095,ger,"Geiger, Ludwig",Petrarka,,von Ludwig Geiger,Leipzig,Duncker & Humblot,1874,,"Petrarca, Francesco",p,,
BV003209097,ger,"Bassermann, Alfred",Dantes Spuren in Italien,,Alfred Bassermann,München,Oldenbourg,1898,,Dante (Alighieri)|Italien|Rezeption,p|g|s,,
BV003209167,ita,"Pellegrini, Silvio",Studi su trove e trovatori della prima lirica ispano-portoghese,,Silvio Pellegrini,Torino,Gambino,1937,,Cantiga de amigo,s,,
BV003209193,ita,"Graf, Arturo",Attraverso il cinquecento,,,Torino,Loescher,1888,,"Aretino, Pietro",p,,
BV003209196,ita,,Trattati d'amore del Cinquecento,,a cura di Giuseppe Zonta,Bari,Laterza,1912,"Zonta, Giuseppe",Italien|Ehestandsliteratur,g|s,BV000000736,Scrittori d'Italia
BV003209198,ita,,Trattati del Cinquecento sulla donna,,a cura di Giuseppe Zonta,Bari,Laterza,1913,"Zonta, Giuseppe",Italienisch,s,BV000000736,Scrittori d'Italia
BV003209245,fre,"Brun, Pierre",Henry Beyle-Stendhal,,,Grenoble,Gratier,1900,,Stendhal,p,,
BV003209684,eng,"Mellor, Ronald",Thea Rome - The worship of the goddess Roma in the Greek world,,Ronald Mellor,Göttingen,Vandenhoeck & Ruprecht,1975,,Roma (Göttin)|Kult,p|s,BV035416950,Hypomnemata
BV003210671,ita,"Toesca, Pietro",La pittura e la miniatura nella Lombardia,,Pietro Toesca,Milano,Hoepli,1912,,Lombardei|Buchmalerei,g|s,,
BV003210765,ger,"Kusenberg, Kurt",Rosso Fiorentino,,,,,1931,,Rosso (Fiorentino),p,,
BV003210873,ger,"Strzygowski, Josef",Die Miniaturen des Serbischen Psalters der Königlichen Hof- und Staatsbibliothek in München,,Josef Strzygowski,Wien,Hölder in Komm.,1906,,Serbischer Psalter|Buchmalerei,u|s,BV011042968,Akademie der Wissenschaften <Wien>. Philosophisch-Historische Klasse: Denkschriften
BV003211254,ger,"Stickel, Erwin",Der Fall von Akkon,,Erwin Stickel,Bern,Lang,1975,,Eroberung von Akkon,s,BV023551484,Geist und Werk der Zeiten
BV003211299,ger,"Epperlein, Siegfried",Der Bauer im Bild des Mittelalters,,Siegfried Epperlein,Leipzig [u.a.],Urania-Verl.,1975,,Bauer,s,,
BV003211471,eng,"Albright, William Foxwell",Archaeology and the religion of Israel,,by William Foxwell Albright,Baltimore,Johns Hopkins Press,1968,,Israel|Religion,g|s,,
BV003211479,ger,"Benz, Karl Josef",Untersuchungen zur politischen Bedeutung der Kirchweihe unter Teilnahme der deutschen Herrscher im hohen Mittelalter,,,Kallmünz,Lassleben,1975,,"Kirchweihe|Heinrich II. (Heiliges Römisches Reich, Kaiser)|Dom Bamberg|Kloster Sankt Michael Bamberg",s|p|g|b,BV000004006,Regensburger historische Forschungen
BV003211773,ita,Dante,La vita nuova,,Dante Alighieri. Hrsg. von Alessandro D'Ancona*,Pisa,Galileo,1884,"D'Ancona, Alessandro",,,,
BV003212101,eng,"Peeters, Felix",A bibliography of Vergil,,Felix Peeters,Roma,Bretschneider,1975,,"Vergilius Maro, Publius",p,BV002791415,Philologica
BV003212468,ger,"Egger, Rudolf","Das Labarum, die Kaiserstandarte der Spätantike",,von Rudolf Egger,Wien,Rohrer,1960,,Labarum,s,,
BV003212718,ger,"Tobler, Adolf",Dante und vier deutsche Kaiser,,gehalten von Adolf Tobler,Berlin,Buchdr. der Königl. Akademie der Wissenschaften,1891,,Dante (Alighieri),p,,
BV003212742,ger,"Babinger, Franz",Ein weiteres Sultansbild von Gentile Bellini aus russischem Besitz,,von Franz Babinger,Wien u.a.,Böhlau,1962,,"Bellini, Gentile|Bildnis",p|s,,
BV003212822,ita,,Documenti e aneddoti di storia Veneziana,,Hrsg. von Vincenzo Bellondi*,Firenze,Seeber,1902,"Bellondi, Vincenzo",,,,
BV003212985,ger,"Fastenau, Jan",Die romanische Steinplastik in Schwaben,,von Jan Fastenau,Esslingen,Neff,1907,,Schwaben|Steinplastik,g|s,,
BV003213162,ger,"Humboldt, Caroline von",Frauen zur Goethezeit,,Caroline von Humboldt ; Friederike Brun. Erstmalig hrsg. und komm. von Ilse Foerst-Crato,Düsseldorf,Bruns,1975,"Brun, Friederike|Foerst-Crato, Ilse","Humboldt, Caroline von",p,,
BV003214515,ger,"Riehl, Berthold",Die Münchener Plastik in der Wende vom Mittelalter zur Renaissance,,von Berthold Riehl,München,Verl. der K. Akad.,1904,,München|Plastik,g|s,,
BV003214533,ger,"Frank, Othmar","Ueber die indischen Verwandtschaften im Aegyptischen, besonders in Hinsicht auf Mythologie",,von Othmar Frank,München,Akad. der Wiss.,1840,,,,BV000891302,Abhandlungen der Philosophisch-Philolog. Classe der Königlich Bayerischen Akademie der Wissenschaften
BV003214537,ger,Philodemus,Philodemi De rhetorica liber quartus,,ed. Leonardus Spengel,München,Akad. der Wiss.,1840,"Spengel, Leonhard",,,BV000891302,Abhandlungen der Philosophisch-Philolog. Classe der Königlich Bayerischen Akademie der Wissenschaften
BV003214640,ger,"Goetz, Walter",Das Werden des italienischen Nationalgefühls,,von Walter Goetz,München,Verl. der Bayer. Akad. der Wiss. [u.a.],1939,,Italien|Nationalbewusstsein,g|s,,
BV003214884,ita,"Levi, Carlo",L' orologio,,,Torino,Einaudi,1974,,,,,
BV003216720,eng,"Chambers, Edmund K.",Shakespeare,,,London,Sidgwick,1925,,"Shakespeare, William|Drama",p|s,,
BV003216735,ger,"Cerio, Edwin",Capri,,Edwin Cerio. [Dt. Übertragung von Nora Urban],München,Callwey,1954,"Urban, Nora",Capri,g,,L'ora di Capri
BV003217441,eng,"Key, Sydney J.",John Constable,,,London,Phoenix House,1948,,"Constable, John",p,,
BV003217593,eng,"Rewald, John",The history of impressionism,,,New York,Simon and Schuster,1946,,"Impressionismus|Frankreich|Baudelaire, Charles",s|g|p,,
BV003218640,ger,"Schenda, Rudolf",Eine sizilianische Straße,,Rudolf und Susanne Schenda,Tübingen,Tübinger Vereinigung für Volkskunde,1965,"Schenda, Susanne",Monreale|Brauch,g|s,BV000891849,Volksleben
BV003218897,ger,"Debold-Kritter, Astrid",Studien zum Petruszyklus in der Brancaccikapelle,,von Astrid Debold- v. Kritter,,,1975,Masaccio,"Masaccio|Alberti, Leon Battista|Karmeliten|Italien|Kunstbetrachtung",u|p|b|g|s,,
BV003219112,fre,"Pinvert, Lucien",Lazare de Baïf,,par Lucien Pinvert,Paris,Fontemoing,1900,,,,,
BV003220462,eng,"Zigrosser, Carl",The book of fine prints,,Carl Zigrosser,New York,Crown Publ.,1948,,,,,
BV003221230,eng,"Clark, Kenneth",Landscape painting,,Kenneth Clark,New York,Scribner,1950,,Landschaftsmalerei,s,,
BV003221390,eng,"Lenkeith, Nancy",Dante and the legend of Rome,,by Nancy Lenkeith,London,Warburg Inst.,1952,,Dante (Alighieri)|Römisches Reich|Mythos,p|g|s,,
BV003221642,ger,"Schuster, Fritz",Zur Mechanik Leonardo da Vincis,,von Fritz Schuster,Erlangen,,1915,,Leonardo (da Vinci)|Mechanik,p|s,,
BV003222209,eng,"Rossetti, Dante Gabriel",Their correspondence,,Dante G. Rossetti ; Jane Morris. Hrsg. von John Bryson*,Oxford,Clarendon,1976,"Morris, Jane|Bryson, John","Rossetti, Dante Gabriel|Bildnis",p|s,,
BV003222829,ger,,Materialien zu Bachofens Das Mutterrecht,,hrsg. von Hans-Jürgen Heinrichs,Frankfurt am Main,Suhrkamp,1975,"Heinrichs, Hans-Jürgen","Bachofen, Johann Jakob|Mutterrecht",p|s,BV000903717,Suhrkamp-Taschenbuch Wissenschaft
BV003222892,fre,"Kovács, Éva",Limosiner Email in Ungarn,,Éva Kovács,Budapest,Corvina,1968,,Ungarn|Emailkunst,g|s,,
BV003222895,ger,"Brestyánszky, Ilona P.",Italienische Majolikakunst,,Ilona Paky-Brestyánszky. Dt. v. Babkó Reményi,Budapest,Corvina Verl.,1967,"Reményi, Babkó",Ungarn|Sammlung,g|s,,
BV003222930,ger,,Festiva lanx,,hrsg. von Karl Schnith,München,Verl. Salesian. Offizin,1966,"Schnith, Karl|Spörl, Johannes",Europa,g,,
BV003223021,ger,,Ausstellung von Handschriften zur Feier des 28. August 1955,,Freies Deutsches Hochstift ; Frankfurter Goethemuseum,Frankfurt,,1955,,Freies Deutsches Hochstift - Frankfurter Goethe-Museum|Handschrift,b|s,,
BV003223623,ger,"Nyssen, Wilhelm",Eucharistie,,erl. von Wilhelm Nyssen,Hamburg,Wittig,1960,,Buchmalerei,s,,
BV003224320,ger,"Vallentin, Berthold",Winckelmann,,von Berthold Winckelmann,Berlin,Bondi,1931,,"Winckelmann, Johann Joachim",p,,
BV003224523,eng,"Smith, Macklin",Prudentius' psychomachia,,Macklin Smith,"Princeton, NJ",Princeton Univ. Press,1976,,"Prudentius Clemens, Aurelius|Prudentius Clemens, Aurelius",u|p,,
BV003224533,fre,,Monseigneur Duchesne et son temps,,,Rome,École française de Rome,1975,,"Duchesne, Louis",p,BV001890494,Collection de l'École française de Rome
BV003224845,lat,"Gentili, Alberico",Lodi delle accademie di Perugia e di Oxford,,Hrsg. von Giuseppe Ermini*,Perugia,Libreria universitaria,1968,"Ermini, Giuseppe",,,,
BV003225709,eng,"Ashtor, Eliyahu",A social and economic history of the Near East in the middle ages,,E. Ashtor,Berkeley,Univ. of California Press,1976,,Naher Osten|Wirtschaft,g|s,,
