id,lang,authors,title,subtitle,statement,place,publisher,year,editors,subjects,subject_types,parentId,parentTitle
BV045680819,ita,"Evans, Arthur",Sicily 1889,,"Arthur Evans ; a cura di Paola Pelagatti, Francesco Muscolino",Roma,Gangemi editore,[2019],"Pelagatti, Paola|Muscolino, Francesco","Evans, Arthur|Topografie|Sizilien",p|s|g,,
BV045680829,ita,,Capolavori d'arte nei conventi dei frati minori di Calabria,,Giuseppe Giglio,Soveria Mannelli,Calabria letteraria editrice,[2019],"Giglio, Giuseppe",Kalabrien|Minoriten|Kloster,g|b|s,,
BV045680876,ita,,Una sposa per Gesù,,a cura di Edmondo Lupieri,Roma,Carocci editore,novembre 2017,"Lupieri, Edmondo","Maria Magdalena (Heilige, Biblische Person)",p,BV017339218,Frecce
BV045680887,ita,"Prevignano, Franco",Franco Prevignano,,mostra e catalogo a cura di Franco Prevignano ; testi di Angelo Buonumori [und 4 weitere],Perugia,Futura edizioni,[2019],"Buonumori, Angelo","Perugia|Fotografie|Prevignano, Franco",g|s|p,,
BV045680984,eng,"Maurer, Maria","Gender, space and experience at the Renaissance court",,Maria F. Maurer,Amsterdam,Amsterdam University Press,[2019],,Mantua|Hof,g|s,BV044602980,"Visual and material culture, 1300-1700"
BV045681036,ita,"Barelli, Lia",Architettura e tecnica costruttiva a Roma nell'Altomedioevo,,Lia Barelli,Roma,Altair4 Multimedia,novembre 2018,,Rom|Bautechnik,g|s,BV046061237,Forsan et haec olim meminisse iuvabit
BV045681105,ger,,Die Wahrheit über Japan,,herausgegeben von Jost Philipp Klenner & Robert E. Norton,München,C.H. Beck,[2019],"Klenner, Jost Philipp|Norton, Robert Edward",Japan,g,BV022282138,Zeitschrift für Ideengeschichte
BV045681167,ita,"Uva, Daniela",Il territorio di Conversano nell'Alto Medioevo,,Daniela Uva,,,[2018],,Conversano,g,,
BV045681173,ita,"Nuzzo, Donatella",L'organizzazione della rete ecclesiastica nel territorio di Bari in età bizantina (IX-XI secolo),,Donatella Nuzzo,,,[2018],,Bari|Kirchengut,g|s,,
BV045681177,ita,"Curzi, Gaetano",Ordini di Terrasanta a Brindisi,,Gaetano Curzi,,,[2018],,Brindisi|Kirchenbau|Ordo Militiae Crucis Templi - Tempelritterorden,g|s|b,,
BV045681184,ita,"Burgassi, Valentina","Documenta, Monumenta",,Valentina Burgassi ; Valeria Vanesio,,,[2018],"Vanesio, Valeria",Apulien|Malteser,g|b,,
BV045681200,ita,"Derosa, Luisa",Per una storia dell'arte in Basilicata tra XII e XIII secolo,,Luisa Derosa,,,[2017],,Basilicata|Kunst,g|s,,
BV045681209,ita,"Keller, Christoph",Anarcheology Museum,,Christoph Keller,,,[2018],,,,,
BV045681238,ger,"Wels, Ulrike",Der lyrisch-graphische Zyklus Totentanz 1914-1918 von Carl Friedrich Wiegand und Hans Witzig,,Ulrike Wels,,,[2019],,"Totentanz|Witzig, Hans",s|p,,
BV045681412,eng,"Ranogajec, Paul","[Rezension von: Tributes to Pierre du Prey : architecture and the classical tradition, from Pliny to Posterity / ed. by Matthew M. Reeve, 2014]",,Paul Ranogajec,,,2019-04-24,,,,,
BV045681420,fre,"Bureaux, Guillaume","[Rezension von: The power of textiles : tapestries of the Burgundian dominions (1363-1477) / Katherine Anne Wilson, 2018]",,Guillaume Bureaux,,,2019-04-30,,,,,
BV045681532,ita,,Efisio,,mostra a cura di Roberto Concas ; testi di Giorgia Deiana [und 11 weitere],Cinisello Balsamo,Silvana editoriale,[2018],"Concas, Roberto|Deiana, Giorgia",Ephysius (Heiliger),p,,
BV045681558,eng,Margaret,The letters of Margaret of Anjou,,edited by Helen Maurer and B.M. Cron,Woodbridge,The Boydell Press,2019,"Maurer, Helen|Cron, B.M.","Margaret (England, Queen)",p,,
BV045681574,ita,,A minima ad maxima,,Gabriele Vangelli de Cresci,Roma,Campisano editore,[2018],"Vangelli de Cresci, Gabriele",Museo della Zecca|Gemme,b|s,,
BV045681598,ita,,Palazzo Corsini a Roma,,a cura di Alessandro Zuccari ; testi di Ebe Antetomaso [und 11 weitere] ; fotografie di Sergio Ruschena,Modena,Franco Cosimo Panini,[2018],"Zuccari, Alessandro|Antetomaso, Ebe|Ruschena, Sergio",Palazzo Corsini,g,,
BV045681649,ger,,"Helden, Märtyrer, Heilige",,herausgegeben von Daniel Hess und Markus Prummer,Nürnberg,Verlag des Germanischen Nationalmuseums,2019,"Hess, Daniel|Prummer, Markus",Germanisches Nationalmuseum|Deutschland|Christliche Kunst,b|g|s,BV048304208,Jahresgabe für die Mitglieder und Förderer des Germanischen Nationalmuseums
BV045681672,ita,,"Immagine poetica, immaginazione",,,"Pisa, Roma",Fabrizio Serra editore,2019,,Dante (Alighieri)|Mittelalterbild,p|s,BV017418860,Letteratura & arte
BV045681723,eng,,"Old master paintings, part I",,"Dorotheum ; Mark MacDonnell, Alexander Strasoldo [und weitere fünf]",Wien,Dorotheum,[2019],,,,,"Old master paintings, part I (Auktionskatalog, 30.04.2019)"
BV045681756,eng,,"Old master paintings, part II",,Dorotheum,Wien,Dorotheum,[2019],,,,,"Old master paintings, part II (Auktionskatalog, 30.04.2019)"
BV045681763,eng,,National narratives and the medieval Mediterranean,,"edited by Kim Bowes, University of Pennsylvania, and William Tronzo, Universita of California-San Diego",Rome,American Academy of Rome,[2018],"Bowes, Kimberly Diane|Tronzo, William",,,BV002556761,Memoirs of the American Academy in Rome
BV045681776,ita,"Fusconi, Giorgio",La zecca di Piacenza,,di Giorgio Fusconi,Roma,Ministero per i Beni e le Attività Culturali,[2018],,Zecca di Piacenza|Piacenza,b|g,BV047849961,Bollettino di numismatica. Materiali
BV045681824,ger,"Fels, Gertrud P.",Franz Michael Ronge (1853 - 1925),,Gertrud P. Fels und Wolfgang Fels,,,2019,"Fels, Wolfgang","Ronge, Franz",p,,
BV045681831,ger,"Jászai, Géza",Evangelisten- oder Gottes-Symbole?,,Géza Jászai,,,2019,,Vivian-Bibel|Majestas Domini,u|s,,
BV045681851,ger,"Reller, Jobst",Die Schlosskapelle in Läckö,,Jobst Reller,,,2019,,"De la Gardie, Magnus Gabriel|Läckö|Palastkapelle",p|g|s,,
BV045681860,ger,"Ponert, Dietmar Jürgen",Eine Petruspforte für die Schloßkirche St.-Petri in Varel,,Dietmar J. Ponert,,,2019,,"Weber, Carl Constatin|Schlosskirche|Portal",p|g|s,,
BV045681863,ger,"Lange, Elisabeth",Zeitgenössische Kunst im Dom,,Elisabeth Lange,,,2019,,Alter Dom|Kunst,g|s,,
BV045681871,ger,"Bollenhagen, Susanne",Illuminierte Peripherie,,Susan Bollenhagen,,,2019,,"Bollenhagen, Susanne|Dreschvitz-Landow|Sakralbau",p|g|s,,
BV045681873,eng,,The Fourth Lateran Council and the development of canon law and the 'ius commune',,edited by Atria A. Larson and Andrea Massironi,"Turnhout, Belgium",Brepols,[2018],"Larson, Atria A.|Massironi, Andrea",Laterankonzil (Rom)|Kanonisches Recht,f|s,BV042293407,Ecclesia militans
BV045681877,ger,"Gardill, Ingrid",Installation NEVER AGAIN auf dem Münchner Königsplatz,,Ingrid Gardill,,,2019,,,,,
BV045682090,ita,"Mazzon, Antonella",Gli artigiani del libro e la biblioteca romana di Sant'Agostino nella seconda metà del XV secolo,,Antonella Mazzon,,,2018,,,,,
BV045682105,ita,"Maddalo, Silvia","[Rezension von: Il Beato Angelico a Roma, 1445-1455 / Gerardo De Simone, 2017]",,Silvia Maddalo,,,2018,,,,,
